datetime,temperature,humidity,wind_speed,pressure,cloud_cover,precipitation,aqi
2026-03-17T02:00,23.3,87,8.0,1006.7,100,0.0,76.21
2026-03-17T03:00,24.4,81,5.8,1007.4,100,0.0,72.52
2026-03-17T04:00,26.4,67,6.7,1008.2,68,0.0,73.15
2026-03-17T05:00,28.2,55,7.7,1008.4,52,0.0,74.27
2026-03-17T06:00,28.9,54,8.8,1008.7,40,0.0,68.69
2026-03-17T07:00,28.9,59,12.8,1008.6,2,0.0,67.85
2026-03-17T08:00,28.8,59,14.2,1007.7,5,0.0,65.9
2026-03-17T09:00,28.6,58,14.5,1007.1,5,0.0,61.46
2026-03-17T10:00,28.2,61,14.8,1006.4,65,0.0,65.49
2026-03-17T11:00,28.0,63,13.2,1005.8,55,0.0,66.35
2026-03-17T12:00,27.4,65,12.2,1005.7,53,0.0,66.15
2026-03-17T13:00,26.5,71,11.4,1005.6,83,0.0,70.19
2026-03-17T14:00,25.6,80,8.6,1006.1,95,0.0,69.56
2026-03-17T15:00,25.4,86,8.8,1006.5,98,0.0,70.14
2026-03-17T16:00,25.2,88,8.0,1007.3,100,0.0,75.24
2026-03-17T17:00,25.0,89,7.5,1007.8,98,0.0,73.69
2026-03-17T18:00,25.0,91,6.7,1007.8,88,0.0,75.62
2026-03-17T19:00,24.8,92,7.0,1007.7,92,0.0,77.96
2026-03-17T20:00,24.5,93,5.8,1007.4,85,0.0,74.57
2026-03-17T21:00,24.1,95,3.1,1007.1,20,0.0,77.56
2026-03-17T22:00,23.7,97,2.6,1006.6,85,0.0,80.89
2026-03-17T23:00,23.4,98,4.3,1006.5,91,0.0,80.26
2026-03-18T00:00,23.0,98,5.4,1006.8,61,0.0,77.85
2026-03-18T01:00,23.0,97,5.6,1007.1,100,0.0,81.84
2026-03-18T02:00,23.0,96,6.4,1007.9,100,0.0,78.43
2026-03-18T03:00,23.7,91,7.8,1008.5,95,0.0,76.0
2026-03-18T04:00,25.4,80,3.1,1009.8,85,0.0,79.39
2026-03-18T05:00,27.0,72,7.9,1009.8,32,0.0,69.69
2026-03-18T06:00,28.0,65,9.6,1010.0,51,0.0,69.79
2026-03-18T07:00,28.5,64,7.8,1010.4,23,0.0,72.66
2026-03-18T08:00,28.9,58,3.9,1009.9,69,0.2,74.53
2026-03-18T09:00,29.6,53,5.5,1008.7,39,0.0,73.75
2026-03-18T10:00,29.6,54,12.7,1007.5,88,0.0,74.87
2026-03-18T11:00,28.7,56,11.2,1006.9,49,0.0,67.66
2026-03-18T12:00,27.5,72,15.9,1006.4,95,0.0,68.38
2026-03-18T13:00,26.4,79,17.8,1006.8,100,0.0,71.97
2026-03-18T14:00,26.0,84,12.9,1007.0,28,0.0,66.08
2026-03-18T15:00,25.5,88,7.9,1007.6,9,0.0,73.99
2026-03-18T16:00,25.4,90,5.7,1009.0,56,0.0,76.2
2026-03-18T17:00,25.3,90,7.5,1010.0,85,0.0,71.75
2026-03-18T18:00,24.0,75,6.0,1011.2,99,2.1,66.48
2026-03-18T19:00,23.0,74,6.0,1010.6,100,0.0,73.97
2026-03-18T20:00,23.0,76,3.0,1010.8,100,0.0,76.88
2026-03-18T21:00,22.6,78,2.5,1009.7,44,0.0,73.44
2026-03-18T22:00,22.9,88,8.5,1008.9,99,0.0,75.04
2026-03-18T23:00,22.5,92,0.6,1009.4,98,0.4,79.63
2026-03-19T00:00,21.4,88,6.5,1009.7,94,0.0,78.18
2026-03-19T01:00,20.5,90,1.0,1010.5,99,0.4,80.37
2026-03-19T02:00,20.5,83,1.0,1011.7,99,7.8,73.92
2026-03-19T03:00,21.1,88,3.2,1012.6,99,0.5,77.89
2026-03-19T04:00,22.4,84,2.9,1013.2,99,0.0,82.08
2026-03-19T05:00,24.0,77,1.5,1014.5,100,1.2,84.04
2026-03-19T06:00,21.5,82,8.5,1014.4,100,0.1,78.89
2026-03-19T07:00,21.8,81,8.6,1014.3,100,0.1,70.84
2026-03-19T08:00,23.0,76,7.4,1013.6,97,0.0,76.12
2026-03-19T09:00,24.0,70,9.7,1012.2,88,0.0,70.42
2026-03-19T10:00,24.3,70,8.4,1011.2,65,0.1,74.73
2026-03-19T11:00,24.4,68,7.6,1010.3,83,0.2,78.35
2026-03-19T12:00,25.8,57,3.6,1009.4,64,0.0,76.58
2026-03-19T13:00,25.4,59,3.1,1009.6,15,0.0,72.51
2026-03-19T14:00,24.5,67,5.7,1010.4,9,0.0,73.04
2026-03-19T15:00,23.7,70,8.1,1011.3,2,0.0,66.79
2026-03-19T16:00,23.0,74,6.1,1012.1,5,0.0,65.97
2026-03-19T17:00,22.3,81,4.7,1012.6,2,0.0,63.17
2026-03-19T18:00,21.5,77,4.2,1012.8,2,0.0,73.63
2026-03-19T19:00,21.2,78,5.6,1012.2,2,0.0,73.39
2026-03-19T20:00,21.1,77,4.7,1011.6,4,0.0,73.73
2026-03-19T21:00,20.9,80,2.9,1010.5,17,0.0,72.31
2026-03-19T22:00,20.5,82,4.2,1009.8,0,0.0,74.32
2026-03-19T23:00,19.6,85,7.4,1009.9,5,0.0,74.87
2026-03-20T00:00,19.0,92,5.2,1010.5,4,0.0,68.62
2026-03-20T01:00,18.8,92,2.0,1011.0,7,0.0,75.19
2026-03-20T02:00,18.9,93,1.2,1011.5,6,0.0,71.21
2026-03-20T03:00,20.5,87,1.7,1011.9,5,0.0,77.86
2026-03-20T04:00,23.1,73,1.8,1012.4,0,0.0,78.6
2026-03-20T05:00,24.6,67,3.0,1012.6,0,0.0,71.12
2026-03-20T06:00,25.9,55,2.6,1012.7,0,0.0,74.75
2026-03-20T07:00,26.8,53,6.5,1012.3,0,0.0,70.06
2026-03-20T08:00,26.6,58,11.3,1011.5,0,0.0,62.99
2026-03-20T09:00,26.4,60,12.7,1010.5,0,0.0,67.78
2026-03-20T10:00,26.3,59,12.4,1009.9,0,0.0,68.65
2026-03-20T11:00,26.2,60,9.8,1009.2,5,0.0,65.56
2026-03-20T12:00,26.0,61,8.5,1009.1,12,0.0,69.03
2026-03-20T13:00,25.0,67,9.9,1009.7,11,0.0,71.64
2026-03-20T14:00,24.0,74,9.2,1009.9,3,0.0,68.52
2026-03-20T15:00,23.6,78,9.2,1010.5,3,0.0,67.99
2026-03-20T16:00,23.5,80,8.7,1011.1,12,0.0,67.2
2026-03-20T17:00,23.4,82,8.8,1011.5,65,0.0,73.96
2026-03-20T18:00,23.6,86,8.8,1011.1,100,0.0,71.71
2026-03-20T19:00,24.1,87,8.9,1010.7,34,0.0,71.43
2026-03-20T20:00,23.9,89,10.1,1010.2,60,0.0,75.66
2026-03-20T21:00,23.6,90,9.1,1009.9,97,0.0,73.92
2026-03-20T22:00,23.5,91,7.6,1009.6,100,0.0,76.05
2026-03-20T23:00,23.6,90,8.2,1009.5,97,0.0,69.52
2026-03-21T00:00,23.4,90,9.3,1009.9,95,0.0,78.76
2026-03-21T01:00,23.0,92,8.8,1010.3,99,0.1,71.68
2026-03-21T02:00,22.9,93,4.6,1010.7,92,0.0,79.24
2026-03-21T03:00,23.5,90,4.0,1011.4,98,0.0,75.6
2026-03-21T04:00,24.5,85,4.2,1011.9,59,0.0,79.85
2026-03-21T05:00,26.3,73,6.8,1012.1,58,0.0,69.39
2026-03-21T06:00,27.2,65,7.5,1011.9,100,0.0,75.31
2026-03-21T07:00,27.7,63,8.6,1012.0,100,0.0,74.48
2026-03-21T08:00,27.6,63,11.4,1011.7,97,0.0,66.43
2026-03-21T09:00,27.8,63,10.9,1011.1,96,0.0,74.93
2026-03-21T10:00,27.6,63,10.9,1010.2,41,0.0,73.21
2026-03-21T11:00,27.3,64,13.7,1010.1,93,0.0,69.34
2026-03-21T12:00,26.9,63,10.9,1010.1,81,0.0,67.85
2026-03-21T13:00,26.5,65,9.4,1010.6,88,0.0,68.25
2026-03-21T14:00,25.9,68,9.0,1011.1,45,0.0,69.64
2026-03-21T15:00,25.3,73,9.1,1011.8,100,0.0,76.16
2026-03-21T16:00,25.0,78,8.8,1012.4,100,0.0,69.97
2026-03-21T17:00,24.8,81,8.4,1012.7,60,0.0,70.01
2026-03-21T18:00,24.5,82,9.0,1013.0,16,0.0,69.23
2026-03-21T19:00,24.5,83,8.8,1012.8,23,0.0,68.22
2026-03-21T20:00,24.3,83,7.4,1012.5,95,0.0,71.01
2026-03-21T21:00,24.0,86,7.0,1012.0,93,0.0,76.03
2026-03-21T22:00,23.5,90,6.5,1011.8,88,0.0,81.27
2026-03-21T23:00,23.1,93,4.9,1012.1,60,0.0,77.29
2026-03-22T00:00,22.2,98,1.9,1011.9,93,0.0,74.44
2026-03-22T01:00,22.5,98,0.5,1012.4,99,0.0,78.14
2026-03-22T02:00,22.4,98,4.0,1013.1,100,0.0,82.98
2026-03-22T03:00,23.5,91,4.3,1013.8,69,0.0,77.4
2026-03-22T04:00,25.0,79,4.3,1014.0,78,0.0,79.89
2026-03-22T05:00,26.5,70,4.0,1014.3,91,0.0,81.17
2026-03-22T06:00,27.1,64,6.5,1014.5,100,0.0,75.99
2026-03-22T07:00,27.6,61,8.7,1014.3,100,0.1,76.51
2026-03-22T08:00,28.8,55,11.2,1013.6,100,0.0,72.35
2026-03-22T09:00,29.0,52,13.8,1012.8,100,0.0,73.95
2026-03-22T10:00,28.5,55,13.3,1012.4,99,0.0,73.12
2026-03-22T11:00,28.2,59,12.5,1011.9,100,0.0,67.47
2026-03-22T12:00,27.0,64,5.6,1011.8,100,0.0,75.98
2026-03-22T13:00,26.4,71,13.9,1012.1,95,0.0,73.13
2026-03-22T14:00,25.6,75,9.7,1012.3,87,0.0,73.25
2026-03-22T15:00,25.0,79,8.5,1012.7,98,0.0,71.19
2026-03-22T16:00,24.5,83,6.9,1012.7,97,0.0,71.28
2026-03-22T17:00,24.0,86,7.7,1012.8,84,0.0,79.08
2026-03-22T18:00,24.2,84,8.8,1013.2,90,0.0,76.32
2026-03-22T19:00,24.1,84,8.8,1012.9,100,0.0,76.76
2026-03-22T20:00,23.9,85,8.3,1012.6,95,0.0,76.46
2026-03-22T21:00,23.5,86,8.0,1012.2,95,0.0,79.78
2026-03-22T22:00,23.4,86,7.9,1011.6,100,0.0,73.81
2026-03-22T23:00,23.4,85,9.2,1011.5,100,0.0,75.53
2026-03-23T00:00,23.2,87,9.0,1011.4,100,0.0,71.96
2026-03-23T01:00,23.2,87,9.1,1011.9,98,0.0,71.72
2026-03-23T02:00,23.1,89,7.5,1012.2,72,0.0,65.82
2026-03-23T03:00,24.2,83,7.5,1012.7,31,0.0,69.93
2026-03-23T04:00,25.9,72,7.3,1012.8,95,0.0,74.28
2026-03-23T05:00,27.6,59,7.9,1013.0,96,0.0,71.47
2026-03-23T06:00,29.2,49,8.6,1013.1,8,0.0,70.4
2026-03-23T07:00,30.3,45,10.3,1012.5,8,0.0,65.77
2026-03-23T08:00,30.7,45,12.7,1011.6,63,0.0,65.93
2026-03-23T09:00,30.2,48,15.4,1010.8,41,0.0,62.56
2026-03-23T10:00,29.6,51,15.2,1010.0,33,0.0,69.63
2026-03-23T11:00,29.3,51,14.8,1009.4,32,0.0,59.86
2026-03-23T12:00,28.1,55,12.6,1009.6,100,0.0,71.23
2026-03-23T13:00,27.1,61,12.9,1010.0,100,0.0,71.47
2026-03-23T14:00,25.8,73,9.9,1010.3,85,0.0,69.54
2026-03-23T15:00,25.3,80,10.0,1011.0,42,0.0,68.58
2026-03-23T16:00,24.9,85,9.0,1011.5,72,0.0,75.87
2026-03-23T17:00,24.6,86,9.0,1011.7,67,0.0,74.87
2026-03-23T18:00,24.5,89,9.5,1011.8,3,0.0,70.5
2026-03-23T19:00,24.5,89,8.6,1011.4,16,0.0,67.4
2026-03-23T20:00,24.4,91,8.1,1010.9,100,0.0,72.93
2026-03-23T21:00,24.0,92,9.3,1010.6,13,0.0,74.42
2026-03-23T22:00,23.8,94,9.6,1010.5,100,0.0,76.62
2026-03-23T23:00,24.0,92,8.4,1010.2,98,0.0,77.5
2026-03-24T00:00,24.1,93,8.2,1009.7,100,0.0,72.99
2026-03-24T01:00,24.1,93,10.2,1010.1,100,0.0,77.35
2026-03-24T02:00,24.1,92,10.6,1010.6,100,0.0,79.0
2026-03-24T03:00,25.0,84,11.5,1011.5,100,0.0,76.24
2026-03-24T04:00,26.4,74,9.3,1011.9,99,0.0,77.91
2026-03-24T05:00,28.2,60,9.9,1012.0,100,0.0,76.02
2026-03-24T06:00,29.8,50,7.4,1011.7,100,0.0,77.35
2026-03-24T07:00,29.0,49,7.6,1010.7,100,0.0,73.95
2026-03-24T08:00,29.6,46,7.7,1010.0,97,0.0,73.4
2026-03-24T09:00,29.5,52,11.5,1009.4,100,0.0,69.46
2026-03-24T10:00,28.6,61,13.1,1008.9,82,0.0,71.87
2026-03-24T11:00,29.4,55,10.0,1008.1,100,0.0,74.14
2026-03-24T12:00,29.2,61,10.2,1008.0,3,0.0,64.09
2026-03-24T13:00,27.9,65,11.4,1008.2,2,0.0,71.24
2026-03-24T14:00,26.7,73,9.6,1008.6,0,0.0,68.86
2026-03-24T15:00,26.0,82,8.0,1009.2,37,0.0,77.17
2026-03-24T16:00,25.5,87,9.4,1010.1,91,0.0,67.6
2026-03-24T17:00,25.2,89,9.8,1010.4,78,0.0,72.35
2026-03-24T18:00,25.2,90,12.0,1010.4,100,0.0,71.47
2026-03-24T19:00,25.2,91,14.4,1010.4,78,0.0,73.59
2026-03-24T20:00,25.2,91,13.1,1009.9,33,0.0,70.94
2026-03-24T21:00,24.9,92,11.8,1009.6,77,0.0,74.48
2026-03-24T22:00,24.8,91,12.5,1009.3,100,0.0,71.98
2026-03-24T23:00,24.9,88,12.1,1009.3,100,0.0,71.97
2026-03-25T00:00,24.3,86,6.6,1008.2,100,0.0,79.42
2026-03-25T01:00,24.0,88,7.1,1008.9,100,0.0,79.65
2026-03-25T02:00,24.0,86,8.4,1009.7,81,0.0,75.91
2026-03-25T03:00,25.2,78,7.0,1010.3,1,0.0,76.35
2026-03-25T04:00,27.5,61,8.5,1010.5,0,0.0,67.98
2026-03-25T05:00,29.5,46,9.0,1010.9,45,0.0,69.54
2026-03-25T06:00,30.0,46,12.5,1011.0,15,0.0,68.24
2026-03-25T07:00,30.5,43,15.0,1010.9,61,0.0,65.62
2026-03-25T08:00,30.5,41,14.1,1010.0,92,0.0,72.35
2026-03-25T09:00,30.3,40,15.7,1009.6,99,0.0,69.9
2026-03-25T10:00,30.0,39,13.7,1009.0,100,0.0,65.92
2026-03-25T11:00,29.4,43,13.6,1008.5,100,0.0,60.75
2026-03-25T12:00,28.0,58,13.1,1008.4,61,0.0,63.65
2026-03-25T13:00,26.9,68,12.5,1008.6,91,0.0,64.49
2026-03-25T14:00,26.0,76,10.3,1009.3,82,0.0,73.38
2026-03-25T15:00,26.0,75,10.5,1010.0,98,0.0,76.15
2026-03-25T16:00,25.9,71,10.5,1010.5,84,0.0,67.44
2026-03-25T17:00,25.6,73,8.4,1010.6,100,0.0,70.82
2026-03-25T18:00,25.7,73,6.9,1010.7,100,0.0,70.96
2026-03-25T19:00,25.6,74,8.6,1010.7,95,0.0,67.82
2026-03-25T20:00,25.4,75,6.1,1010.2,100,0.0,74.54
2026-03-25T21:00,25.2,77,6.2,1010.1,97,0.0,77.56
2026-03-25T22:00,25.1,77,7.5,1010.6,52,0.0,81.02
2026-03-25T23:00,24.8,78,6.5,1010.5,100,0.0,82.63
2026-03-26T00:00,24.8,80,9.7,1010.9,100,0.0,73.06
2026-03-26T01:00,25.0,78,11.7,1012.0,100,0.0,75.7
2026-03-26T02:00,25.0,78,9.7,1012.2,100,0.0,77.5
2026-03-26T03:00,24.8,78,9.4,1013.0,100,0.1,69.48
2026-03-26T04:00,25.3,75,6.4,1013.4,37,0.0,73.32
2026-03-26T05:00,28.0,60,6.8,1013.6,4,0.0,67.78
2026-03-26T06:00,29.8,50,10.1,1013.0,4,0.0,72.93
2026-03-26T07:00,30.3,47,15.2,1012.8,100,0.0,70.79
2026-03-26T08:00,30.1,48,16.0,1012.6,99,0.0,69.99
2026-03-26T09:00,30.2,46,15.3,1012.0,97,0.0,67.68
2026-03-26T10:00,29.6,50,15.0,1011.1,100,0.0,65.68
2026-03-26T11:00,29.0,52,12.9,1010.3,78,0.0,67.29
2026-03-26T12:00,28.3,52,12.3,1011.1,93,0.0,63.47
2026-03-26T13:00,27.5,56,11.2,1011.3,23,0.0,61.16
2026-03-26T14:00,26.4,64,9.4,1011.4,74,0.0,68.41
2026-03-26T15:00,25.7,71,7.3,1012.2,100,0.0,73.63
2026-03-26T16:00,25.4,75,6.1,1012.8,92,0.0,70.25
2026-03-26T17:00,25.1,77,6.9,1013.3,98,0.0,75.73
2026-03-26T18:00,25.4,81,8.2,1013.5,7,0.0,71.42
2026-03-26T19:00,25.4,81,7.9,1012.9,3,0.0,73.5
2026-03-26T20:00,25.1,83,6.5,1012.5,0,0.0,79.15
2026-03-26T21:00,24.6,85,7.0,1011.9,0,0.0,72.16
2026-03-26T22:00,24.3,88,7.8,1011.4,8,0.0,72.25
2026-03-26T23:00,24.0,90,7.9,1011.1,0,0.0,71.41
2026-03-27T00:00,23.6,93,6.2,1011.6,13,0.0,71.35
2026-03-27T01:00,23.7,93,6.8,1012.0,1,0.0,70.94
2026-03-27T02:00,23.7,93,7.5,1012.2,2,0.0,71.55
2026-03-27T03:00,24.9,86,6.2,1012.9,5,0.0,74.79
2026-03-27T04:00,26.7,75,5.1,1013.3,0,0.0,70.67
2026-03-27T05:00,28.6,60,1.5,1013.4,0,0.0,76.01
2026-03-27T06:00,30.0,54,3.9,1013.2,0,0.0,73.46
2026-03-27T07:00,30.8,52,11.8,1012.8,62,0.0,67.59
2026-03-27T08:00,30.7,52,13.3,1012.0,13,0.0,67.5
2026-03-27T09:00,31.0,49,15.3,1011.2,5,0.0,66.46
2026-03-27T10:00,30.1,54,18.2,1010.6,12,0.0,64.48
2026-03-27T11:00,28.9,59,19.7,1010.0,9,0.0,62.2
2026-03-27T12:00,27.8,66,20.6,1010.1,89,0.0,62.06
2026-03-27T13:00,27.0,70,17.6,1009.6,100,0.0,64.17
2026-03-27T14:00,26.2,75,12.7,1009.2,100,0.0,65.2
2026-03-27T15:00,25.8,81,15.0,1009.4,100,0.0,66.6
2026-03-27T16:00,25.6,81,15.0,1009.5,21,0.0,68.36
2026-03-27T17:00,25.4,83,12.7,1009.2,77,0.0,64.39
2026-03-27T18:00,25.4,84,12.4,1008.8,84,0.0,68.5
2026-03-27T19:00,25.2,86,15.8,1008.5,76,0.0,64.9
2026-03-27T20:00,25.1,87,19.1,1008.4,64,0.0,63.99
2026-03-27T21:00,25.0,87,18.0,1007.6,20,0.0,68.6
2026-03-27T22:00,24.8,87,15.1,1006.7,13,0.0,72.27
2026-03-27T23:00,24.8,87,14.8,1006.4,43,0.0,66.88
2026-03-28T00:00,25.0,83,15.2,1006.9,34,0.0,65.14
2026-03-28T01:00,25.0,82,14.3,1007.1,39,0.0,58.51
2026-03-28T02:00,25.1,80,14.5,1007.4,91,0.0,66.86
2026-03-28T03:00,26.1,73,20.8,1007.8,84,0.0,59.57
2026-03-28T04:00,27.2,66,23.2,1008.5,82,0.0,67.94
2026-03-28T05:00,28.0,64,22.9,1008.9,79,0.0,62.62
2026-03-28T06:00,29.0,54,19.1,1008.3,80,0.0,59.67
2026-03-28T07:00,29.5,55,20.7,1008.0,41,0.0,55.39
2026-03-28T08:00,30.2,48,21.3,1007.0,100,0.0,60.61
2026-03-28T09:00,30.1,47,22.8,1006.5,45,0.0,57.38
2026-03-28T10:00,29.4,50,23.4,1006.2,100,0.0,59.28
2026-03-28T11:00,28.0,62,21.3,1005.6,98,0.0,56.86
2026-03-28T12:00,27.8,60,20.8,1004.8,100,0.0,59.22
2026-03-28T13:00,27.0,66,19.5,1004.9,100,0.0,60.71
2026-03-28T14:00,26.3,72,20.4,1005.0,100,0.0,58.17
2026-03-28T15:00,26.0,72,20.8,1005.3,100,0.0,65.57
2026-03-28T16:00,25.9,71,20.9,1005.9,100,0.0,60.84
2026-03-28T17:00,25.8,70,20.8,1006.1,100,0.0,64.69
2026-03-28T18:00,26.1,68,19.8,1006.0,100,0.0,66.16
2026-03-28T19:00,26.0,66,19.3,1005.7,90,0.0,61.59
2026-03-28T20:00,25.5,67,19.4,1005.5,100,0.0,66.0
2026-03-28T21:00,25.2,72,18.7,1005.2,100,0.0,64.75
2026-03-28T22:00,25.1,68,19.6,1005.0,95,0.0,62.49
2026-03-28T23:00,24.9,70,19.7,1004.9,99,0.0,63.41
2026-03-29T00:00,24.5,73,19.7,1004.7,33,0.0,62.35
2026-03-29T01:00,24.8,71,18.9,1005.2,0,0.0,60.52
2026-03-29T02:00,24.7,69,17.8,1005.8,47,0.0,62.41
2026-03-29T03:00,25.6,62,18.6,1006.7,0,0.0,60.87
2026-03-29T04:00,26.8,54,18.7,1007.7,0,0.0,56.41
2026-03-29T05:00,28.0,44,18.4,1008.4,5,0.0,63.75
2026-03-29T06:00,28.5,55,19.4,1008.5,25,0.0,57.91
2026-03-29T07:00,29.1,53,21.5,1008.6,5,0.0,58.0
2026-03-29T08:00,29.0,53,20.1,1008.2,0,0.0,57.9
2026-03-29T09:00,29.1,48,19.7,1007.4,0,0.0,59.24
2026-03-29T10:00,28.9,43,19.3,1006.8,2,0.0,62.69
2026-03-29T11:00,28.5,39,18.7,1006.3,11,0.0,55.32
2026-03-29T12:00,27.7,42,17.7,1006.3,22,0.0,63.32
2026-03-29T13:00,26.8,50,17.3,1006.6,77,0.0,58.98
2026-03-29T14:00,26.0,56,18.8,1007.2,88,0.0,65.99
2026-03-29T15:00,25.6,62,12.7,1007.3,28,0.0,66.94
2026-03-29T16:00,25.3,65,13.3,1007.2,33,0.0,71.3
2026-03-29T17:00,25.0,68,13.8,1007.4,0,0.0,68.49
2026-03-29T18:00,25.1,64,12.6,1007.4,0,0.0,68.46
2026-03-29T19:00,25.4,65,12.9,1007.0,0,0.0,61.29
2026-03-29T20:00,25.5,58,14.4,1006.6,0,0.0,59.74
2026-03-29T21:00,25.1,60,14.7,1006.2,0,0.0,66.79
2026-03-29T22:00,24.9,65,15.1,1006.2,1,0.0,54.36
2026-03-29T23:00,24.8,66,14.7,1006.3,26,0.0,65.23
2026-03-30T00:00,24.0,62,14.2,1006.2,1,0.0,62.22
2026-03-30T01:00,23.8,62,14.2,1006.7,0,0.0,63.89
2026-03-30T02:00,23.8,63,13.9,1007.5,0,0.0,63.01
2026-03-30T03:00,24.6,61,15.4,1008.3,3,0.0,58.23
2026-03-30T04:00,25.7,56,14.6,1009.3,4,0.0,58.21
2026-03-30T05:00,26.5,50,13.2,1009.7,5,0.0,59.37
2026-03-30T06:00,27.5,48,15.3,1010.2,12,0.0,64.52
2026-03-30T07:00,27.9,43,15.7,1010.2,6,0.0,61.79
2026-03-30T08:00,28.2,40,16.5,1009.8,1,0.0,59.17
2026-03-30T09:00,28.2,38,15.7,1008.6,0,0.0,67.04
2026-03-30T10:00,28.0,38,16.3,1007.9,5,0.0,63.01
2026-03-30T11:00,27.5,39,15.4,1007.1,0,0.0,63.04
2026-03-30T12:00,26.6,42,15.6,1007.3,0,0.0,58.75
2026-03-30T13:00,25.7,47,14.6,1007.4,20,0.0,64.57
2026-03-30T14:00,24.8,54,13.9,1007.5,100,0.0,61.89
2026-03-30T15:00,24.6,57,15.2,1008.3,95,0.0,63.27
2026-03-30T16:00,24.5,60,13.7,1008.8,100,0.0,66.33
2026-03-30T17:00,24.4,60,12.8,1009.2,98,0.0,68.03
2026-03-30T18:00,24.1,57,11.4,1008.8,32,0.0,66.83
2026-03-30T19:00,24.0,58,11.5,1008.8,68,0.0,66.11
2026-03-30T20:00,23.9,61,11.3,1008.3,100,0.0,69.15
2026-03-30T21:00,23.9,61,12.8,1007.7,100,0.0,68.72
2026-03-30T22:00,23.7,59,12.9,1007.4,68,0.0,66.82
2026-03-30T23:00,23.4,62,12.6,1007.6,50,0.0,69.66
2026-03-31T00:00,23.4,64,8.2,1007.3,99,0.0,74.92
2026-03-31T01:00,23.4,65,9.3,1008.1,97,0.0,75.38
2026-03-31T02:00,23.5,64,8.7,1009.0,100,0.0,73.91
2026-03-31T03:00,24.5,60,8.9,1009.9,99,0.0,72.63
2026-03-31T04:00,25.8,52,10.2,1010.5,91,0.0,68.59
2026-03-31T05:00,26.6,47,11.3,1010.9,100,0.0,69.58
2026-03-31T06:00,26.5,45,12.3,1010.9,100,0.0,67.9
2026-03-31T07:00,27.2,45,12.4,1010.4,100,0.0,67.99
2026-03-31T08:00,27.4,45,12.4,1010.0,100,0.0,68.78
2026-03-31T09:00,27.3,46,12.5,1009.0,100,0.0,64.08
2026-03-31T10:00,27.4,45,13.7,1008.3,100,0.0,66.26
2026-03-31T11:00,27.2,46,14.6,1007.6,78,0.0,67.63
2026-03-31T12:00,26.5,49,13.1,1007.6,77,0.0,68.57
2026-03-31T13:00,25.8,55,14.3,1008.0,99,0.0,71.85
2026-03-31T14:00,25.1,58,13.9,1008.7,100,0.0,65.95
2026-03-31T15:00,25.0,57,13.0,1008.9,100,0.0,71.71
2026-03-31T16:00,25.0,56,12.2,1009.7,100,0.0,68.38
2026-03-31T17:00,24.7,58,9.2,1009.9,100,0.0,71.7
2026-03-31T18:00,24.5,62,9.7,1010.1,100,0.0,71.68
2026-03-31T19:00,24.5,64,8.9,1009.6,100,0.0,71.99
2026-03-31T20:00,24.5,65,8.4,1009.2,99,0.0,77.33
2026-03-31T21:00,24.0,68,7.3,1008.5,100,0.0,74.57
2026-03-31T22:00,23.9,69,8.8,1008.1,100,0.0,67.98
2026-03-31T23:00,23.4,72,8.4,1007.9,93,0.0,71.84
2026-04-01T00:00,24.0,70,9.4,1008.2,100,0.0,74.54
2026-04-01T01:00,23.9,70,10.1,1008.4,99,0.0,68.49
2026-04-01T02:00,23.7,72,9.4,1008.8,100,0.0,67.7
2026-04-01T03:00,24.9,67,9.9,1009.6,99,0.0,67.57
2026-04-01T04:00,26.4,58,13.3,1010.2,100,0.0,69.13
2026-04-01T05:00,27.4,53,13.4,1010.5,100,0.0,72.05
2026-04-01T06:00,27.9,50,15.3,1010.8,100,0.0,69.08
2026-04-01T07:00,28.5,48,14.9,1010.8,100,0.0,69.38
2026-04-01T08:00,28.6,48,14.8,1010.0,100,0.0,64.58
2026-04-01T09:00,29.0,44,13.3,1009.1,100,0.0,66.16
2026-04-01T10:00,28.9,44,12.8,1007.8,100,0.0,61.68
2026-04-01T11:00,28.0,50,14.9,1007.0,100,0.0,64.08
2026-04-01T12:00,27.0,56,15.9,1007.7,96,0.0,66.41
2026-04-01T13:00,26.2,60,15.4,1007.9,94,0.0,67.57
2026-04-01T14:00,25.6,63,12.5,1008.3,96,0.0,67.92
2026-04-01T15:00,25.2,66,12.3,1008.9,98,0.0,70.17
2026-04-01T16:00,24.9,70,10.8,1009.5,100,0.0,74.34
2026-04-01T17:00,24.7,73,9.1,1009.8,95,0.0,73.83
2026-04-01T18:00,24.7,76,8.5,1009.3,19,0.0,70.56
2026-04-01T19:00,24.9,77,11.5,1009.4,98,0.0,66.87
2026-04-01T20:00,25.0,76,11.7,1009.6,100,0.0,69.76
2026-04-01T21:00,24.5,78,7.7,1008.6,98,0.0,69.41
2026-04-01T22:00,24.1,80,4.3,1008.4,100,0.0,75.67
2026-04-01T23:00,23.6,83,6.5,1007.8,100,0.0,82.38
2026-04-02T00:00,23.2,86,1.6,1008.5,100,0.0,82.79
2026-04-02T01:00,23.4,85,1.2,1008.1,99,0.0,83.83
2026-04-02T02:00,23.2,87,6.9,1009.0,100,0.2,77.17
2026-04-02T03:00,23.8,79,12.8,1010.1,100,0.3,71.36
2026-04-02T04:00,21.4,82,15.1,1011.5,100,3.3,66.24
